match_id,date,daily_match_no,is_win,player_name,position,kills,deaths,assists
97,2021.05.11,5,False,요네,미드,6,7,2.0
97,2021.05.11,5,True,코그모,원딜,7,4,12.0
97,2021.05.11,5,False,카이사,원딜,7,5,1.0
97,2021.05.11,5,True,룰루,서폿,0,3,15.0
97,2021.05.11,5,False,블리츠크랭크,서폿,2,8,4.0
98,2021.05.11,1,True,세트,탑,6,2,11.0
98,2021.05.11,1,False,사이온,탑,3,5,3.0
98,2021.05.11,1,True,럼블,정글,3,5,16.0
98,2021.05.11,1,False,킨드레드,정글,10,7,1.0
98,2021.05.11,1,True,애니,미드,6,4,10.0
98,2021.05.11,1,False,루시안,미드,1,6,3.0
98,2021.05.11,1,True,아펠리오스,원딜,12,2,7.0
98,2021.05.11,1,False,자야,원딜,3,5,4.0
98,2021.05.11,1,True,소라카,서폿,1,4,14.0
98,2021.05.11,1,False,룰루,서폿,0,5,7.0
99,2021.05.11,2,True,신 짜오,탑,14,6,7.0
99,2021.05.11,2,False,아트록스,탑,1,15,3.0
99,2021.05.11,2,True,킨드레드,정글,7,5,13.0
99,2021.05.11,2,False,리 신,정글,7,5,10.0
99,2021.05.11,2,True,벨코즈,미드,4,5,16.0
99,2021.05.11,2,False,아칼리,미드,12,5,3.0
99,2021.05.11,2,True,코르키,원딜,11,5,9.0
99,2021.05.11,2,False,자야,원딜,4,6,10.0
99,2021.05.11,2,True,노틸러스,서폿,1,5,14.0
99,2021.05.11,2,False,라칸,서폿,1,6,17.0
100,2020.06.23,1,True,사이온,탑,0,1,6.0
100,2020.06.23,1,False,나르,탑,2,6,3.0
100,2020.06.23,1,True,킨드레드,정글,8,6,16.0
100,2020.06.23,1,False,리 신,정글,4,8,1.0
100,2020.06.23,1,True,카타리나,미드,21,4,7.0
100,2020.06.23,1,False,다이애나,미드,5,11,4.0
100,2020.06.23,1,True,트리스타나,원딜,10,1,7.0
100,2020.06.23,1,False,케이틀린,원딜,2,9,1.0
100,2020.06.23,1,True,노틸러스,서폿,4,1,15.0
100,2020.06.23,1,False,라칸,서폿,0,9,4.0
101,2020.06.23,2,True,사이온,탑,1,6,9.0
101,2020.06.23,2,False,클레드,탑,6,6,11.0
101,2020.06.23,2,True,킨드레드,정글,6,7,14.0
101,2020.06.23,2,False,신짜오,정글,6,6,8.0
101,2020.06.23,2,True,제라스,미드,15,3,10.0
101,2020.06.23,2,False,갈리오,미드,4,7,5.0
101,2020.06.23,2,True,이즈리얼,원딜,8,1,10.0
101,2020.06.23,2,False,사미라,원딜,5,6,8.0
101,2020.06.23,2,True,렐,서폿,3,6,18.0
101,2020.06.23,2,False,레오나,서폿,2,8,9.0
102,2020.06.23,3,True,말파이트,탑,3,3,3.0
102,2020.06.23,3,False,클레드,탑,2,3,2.0
102,2020.06.23,3,True,뽀삐,정글,4,3,11.0
102,2020.06.23,3,False,트런들,정글,2,7,2.0
102,2020.06.23,3,True,카타리나,미드,11,2,7.0
102,2020.06.23,3,False,아칼리,미드,2,8,1.0
102,2020.06.23,3,True,이즈리얼,원딜,5,2,5.0
102,2020.06.23,3,False,카이사,원딜,3,2,1.0
102,2020.06.23,3,True,자이라,서폿,2,1,10.0
102,2020.06.23,3,False,마오카이,서폿,1,6,1.0
103,2021.06.24,1,True,사일러스,탑,5,2,8.0
103,2021.06.24,1,False,뽀삐,탑,4,8,2.0
103,2021.06.24,1,True,녹턴,정글,13,1,12.0
103,2021.06.24,1,False,헤카림,정글,6,4,3.0
103,2021.06.24,1,True,갈리오,미드,2,5,11.0
103,2021.06.24,1,False,르블랑,미드,1,5,5.0
103,2021.06.24,1,True,이즈리얼,원딜,12,2,7.0
103,2021.06.24,1,False,루시안,원딜,2,9,6.0
103,2021.06.24,1,True,레오나,서폿,2,5,16.0
103,2021.06.24,1,False,렐,서폿,2,8,7.0
104,2021.06.24,2,True,케넨,탑,12,4,4.0
104,2021.06.24,2,False,오른,탑,1,7,5.0
104,2021.06.24,2,True,볼리베어,정글,3,3,9.0
104,2021.06.24,2,False,뽀삐,정글,3,3,6.0
104,2021.06.24,2,True,요네,미드,8,4,6.0
104,2021.06.24,2,False,럭스,미드,2,9,5.0
104,2021.06.24,2,True,이즈리얼,원딜,5,2,9.0
104,2021.06.24,2,False,아펠리오스,원딜,12,5,6.0
104,2021.06.24,2,True,레오나,서폿,0,8,6.0
104,2021.06.24,2,False,쓰레쉬,서폿,3,4,15.0
105,2021.06.24,3,True,오른,탑,1,1,7.0
105,2021.06.24,3,False,말파이트,탑,2,4,4.0
105,2021.06.24,3,True,뽀삐,정글,7,6,14.0
105,2021.06.24,3,False,피들스틱,정글,3,7,7.0
105,2021.06.24,3,True,애니,미드,15,6,13.0
105,2021.06.24,3,False,야스오,미드,9,10,6.0
105,2021.06.24,3,True,코그모,원딜,8,3,12.0
105,2021.06.24,3,False,카이사,원딜,5,5,5.0
105,2021.06.24,3,True,마오카이,서폿,5,5,19.0
105,2021.06.24,3,False,레오나,서폿,2,11,11.0
106,2021.06.25,1,True,녹턴,탑,6,2,2.0
106,2021.06.25,1,False,갈리오,탑,0,8,2.0
106,2021.06.25,1,True,세주아니,정글,2,3,11.0
106,2021.06.25,1,False,헤카림,정글,5,6,1.0
106,2021.06.25,1,True,카타리나,미드,13,2,6.0
106,2021.06.25,1,False,르블랑,미드,3,7,2.0
106,2021.06.25,1,True,카이사,원딜,5,2,5.0
106,2021.06.25,1,False,자야,원딜,2,6,2.0
106,2021.06.25,1,True,럭스,서폿,4,1,6.0
106,2021.06.25,1,False,라칸,서폿,0,3,5.0
107,2021.06.25,2,True,말파이트,탑,2,6,8.0
107,2021.06.25,2,False,사일러스,탑,9,8,8.0
107,2021.06.25,2,True,볼리베어,정글,1,4,11.0
107,2021.06.25,2,False,엘리스,정글,5,4,9.0
107,2021.06.25,2,True,요네,미드,9,4,9.0
107,2021.06.25,2,False,쉬바나,미드,5,3,8.0
107,2021.06.25,2,True,아펠리오스,원딜,11,3,6.0
107,2021.06.25,2,False,코그모,원딜,2,8,7.0
107,2021.06.25,2,True,세라핀,서폿,5,4,20.0
107,2021.06.25,2,False,애쉬,서폿,0,5,8.0
108,2021.06.25,3,True,모데카이저,탑,1,2,6.0
108,2021.06.25,3,False,오른,탑,0,6,2.0
108,2021.06.25,3,True,킨드레드,정글,8,4,12.0
108,2021.06.25,3,False,비에고,정글,8,9,5.0
108,2021.06.25,3,True,오리아나,미드,11,6,12.0
108,2021.06.25,3,False,니코,미드,4,7,2.0
108,2021.06.25,3,True,코그모,원딜,13,1,9.0
108,2021.06.25,3,False,이즈리얼,원딜,4,6,5.0
108,2021.06.25,3,True,레오나,서폿,1,4,24.0
108,2021.06.25,3,False,노틸러스,서폿,0,6,8.0
109,2021.07.09,1,True,오공,탑,7,2,8.0
109,2021.07.09,1,False,오른,탑,2,7,4.0
109,2021.07.09,1,True,녹턴,정글,11,4,9.0
109,2021.07.09,1,False,볼리베어,정글,5,8,4.0
109,2021.07.09,1,True,벨코즈,미드,6,4,13.0
109,2021.07.09,1,False,제라스,미드,2,5,6.0
109,2021.07.09,1,True,코그모,원딜,4,4,6.0
109,2021.07.09,1,False,트위치,원딜,13,4,5.0
109,2021.07.09,1,True,소라카,서폿,0,10,6.0
109,2021.07.09,1,False,노틸러스,서폿,2,4,5.0
110,2021.07.09,2,True,피오라,탑,6,2,3.0
110,2021.07.09,2,False,세트,탑,1,6,0.0
110,2021.07.09,2,True,자르반 4세,정글,10,0,5.0
110,2021.07.09,2,False,릴리아,정글,1,3,2.0
110,2021.07.09,2,True,오리아나,미드,5,0,6.0
110,2021.07.09,2,False,요네,미드,0,8,0.0
110,2021.07.09,2,True,코그모,원딜,2,4,2.0
110,2021.07.09,2,False,진,원딜,5,2,2.0
110,2021.07.09,2,True,룰루,서폿,0,3,5.0
110,2021.07.09,2,False,레오나,서폿,1,4,3.0
111,2021.07.09,3,True,클레드,탑,9,4,12.0
111,2021.07.09,3,False,녹턴,탑,2,10,2.0
111,2021.07.09,3,True,그레이브즈,정글,3,7,10.0
111,2021.07.09,3,False,피들스틱,정글,3,6,7.0
111,2021.07.09,3,True,제라스,미드,8,2,7.0
111,2021.07.09,3,False,루시안,미드,1,6,6.0
111,2021.07.09,3,True,자야,원딜,6,1,4.0
111,2021.07.09,3,False,사미라,원딜,7,2,2.0
111,2021.07.09,3,True,노틸러스,서폿,1,2,1.0
111,2021.07.09,3,False,레오나,서폿,3,3,7.0
112,2021.07.09,1,True,말파이트,탑,6,6,11.0
112,2021.07.09,1,False,레넥톤,탑,10,7,12.0
112,2021.07.09,1,True,비에고,정글,9,12,9.0
112,2021.07.09,1,False,문도 박사,정글,5,5,20.0
112,2021.07.09,1,True,오리아나,미드,5,11,20.0
112,2021.07.09,1,False,제드,미드,11,9,15.0
112,2021.07.09,1,True,이즈리얼,원딜,21,5,9.0
112,2021.07.09,1,False,진,원딜,10,7,8.0
112,2021.07.09,1,True,럭스,서폿,0,7,27.0
112,2021.07.09,1,False,파이크,서폿,5,13,8.0
113,2021.07.09,2,True,말파이트,탑,5,1,16.0
113,2021.07.09,2,False,오른,탑,2,5,4.0
113,2021.07.09,2,True,볼리베어,정글,7,6,9.0
113,2021.07.09,2,False,킨드레드,정글,8,8,8.0
113,2021.07.09,2,True,다이애나,미드,4,9,8.0
113,2021.07.09,2,False,아리,미드,12,8,5.0
113,2021.07.09,2,True,베인,원딜,11,2,11.0
113,2021.07.09,2,False,애쉬,원딜,2,6,6.0
113,2021.07.09,2,True,파이크,서폿,6,6,9.0
113,2021.07.09,2,False,갈리오,서폿,0,6,5.0
114,2021.07.09,3,True,클레드,탑,8,3,13.0
114,2021.07.09,3,False,판테온,탑,3,7,1.0
114,2021.07.09,3,True,리 신,정글,10,2,9.0
114,2021.07.09,3,False,누누와 윌럼프,정글,0,9,10.0
114,2021.07.09,3,True,트위스티드 페이트,미드,4,3,15.0
114,2021.07.09,3,False,카타리나,미드,10,8,1.0
114,2021.07.09,3,True,카이사,원딜,8,2,9.0
114,2021.07.09,3,False,제라스,원딜,3,4,9.0
114,2021.07.09,3,True,노틸러스,서폿,1,7,3.0
114,2021.07.09,3,False,레오나,서폿,1,3,5.0
115,2021.07.09,4,True,이렐리아,탑,7,4,7.0
115,2021.07.09,4,False,사이온,탑,1,3,5.0
115,2021.07.09,4,True,세트,정글,3,4,17.0
115,2021.07.09,4,False,헤카림,정글,5,6,6.0
115,2021.07.09,4,True,사일러스,미드,15,4,8.0
115,2021.07.09,4,False,오리아나,미드,3,9,5.0
115,2021.07.09,4,True,징크스,원딜,5,6,7.0
115,2021.07.09,4,False,칼리스타,원딜,19,5,4.0
115,2021.07.09,4,True,룰루,서폿,0,11,9.0
115,2021.07.09,4,False,쓰레쉬,서폿,1,7,21.0
116,2021.07.09,1,True,베인,탑,8,9,6.0
116,2021.07.09,1,False,케넨,탑,6,4,10.0
116,2021.07.09,1,True,세주아니,정글,2,4,15.0
116,2021.07.09,1,False,리 신,정글,4,7,6.0
116,2021.07.09,1,True,사일러스,미드,5,2,12.0
116,2021.07.09,1,False,아칼리,미드,1,6,6.0
116,2021.07.09,1,True,트리스타나,원딜,8,1,9.0
116,2021.07.09,1,False,카이사,원딜,7,3,1.0
116,2021.07.09,1,True,노틸러스,서폿,1,3,9.0
116,2021.07.09,1,False,알리스타,서폿,0,4,7.0
117,2021.07.09,1,True,카밀,탑,2,6,2.0
117,2021.07.09,1,False,비에고,탑,1,4,10.0
117,2021.07.09,1,True,헤카림,정글,3,6,8.0
117,2021.07.09,1,False,그레이브즈,정글,11,6,8.0
117,2021.07.09,1,True,에코,미드,1,7,6.0
117,2021.07.09,1,False,아리,미드,5,4,12.0
117,2021.07.09,1,True,아펠리오스,원딜,18,6,4.0
117,2021.07.09,1,False,베인,원딜,7,7,7.0
117,2021.07.09,1,True,라칸,서폿,3,4,20.0
117,2021.07.09,1,False,파이크,서폿,5,6,8.0
118,2021.07.09,2,True,사일러스,탑,8,1,4.0
118,2021.07.09,2,False,카밀,탑,1,6,0.0
118,2021.07.09,2,True,비에고,정글,2,1,5.0
118,2021.07.09,2,False,리 신,정글,0,5,3.0
118,2021.07.09,2,True,오리아나,미드,2,0,10.0
118,2021.07.09,2,False,그웬,미드,0,4,0.0
118,2021.07.09,2,True,진,원딜,3,3,4.0
118,2021.07.09,2,False,징크스,원딜,4,2,1.0
118,2021.07.09,2,True,파이크,서폿,5,0,1.0
118,2021.07.09,2,False,노틸러스,서폿,0,3,5.0
119,2021.07.09,3,True,말파이트,탑,4,6,13.0
119,2021.07.09,3,False,트런들,탑,5,9,9.0
119,2021.07.09,3,True,뽀삐,정글,7,8,14.0
119,2021.07.09,3,False,피들스틱,정글,8,5,15.0
119,2021.07.09,3,True,오리아나,미드,3,9,27.0
119,2021.07.09,3,False,루시안,미드,10,9,7.0
119,2021.07.09,3,True,아펠리오스,원딜,11,9,12.0
119,2021.07.09,3,False,카이사,원딜,16,8,13.0
119,2021.07.09,3,True,브랜드,서폿,14,12,11.0
119,2021.07.09,3,False,라칸,서폿,4,8,28.0
120,2021.07.09,1,True,베인,탑,7,9,4.0
120,2021.07.09,1,False,모데카이저,탑,5,4,2.0
120,2021.07.09,1,True,볼리베어,정글,1,6,5.0
120,2021.07.09,1,False,리 신,정글,10,2,10.0
120,2021.07.09,1,True,아리,미드,4,3,3.0
120,2021.07.09,1,False,갈리오,미드,1,2,7.0
120,2021.07.09,1,True,이즈리얼,원딜,2,5,4.0
120,2021.07.09,1,False,카이사,원딜,10,5,8.0
120,2021.07.09,1,True,알리스타,서폿,1,5,8.0
120,2021.07.09,1,False,레오나,서폿,2,2,13.0
121,2021.07.09,2,True,요릭,탑,5,4,7.0
121,2021.07.09,2,False,사이온,탑,0,3,6.0
121,2021.07.09,2,True,리 신,정글,9,5,7.0
121,2021.07.09,2,False,마스터 이,정글,14,7,10.0
121,2021.07.09,2,True,라이즈,미드,6,5,11.0
121,2021.07.09,2,False,아리,미드,5,1,7.0
121,2021.07.09,2,True,트리스타나,원딜,3,7,8.0
121,2021.07.09,2,False,코그모,원딜,6,7,11.0
121,2021.07.09,2,True,노틸러스,서폿,1,7,9.0
121,2021.07.09,2,False,알리스타,서폿,3,7,17.0
122,2021.07.09,3,True,쉔,탑,4,2,12.0
122,2021.07.09,3,False,세트,탑,2,4,1.0
122,2021.07.09,3,True,비에고,정글,5,0,7.0
122,2021.07.09,3,False,엘리스,정글,4,2,3.0
122,2021.07.09,3,True,카사딘,미드,3,3,10.0
122,2021.07.09,3,False,오리아나,미드,1,5,7.0
122,2021.07.09,3,True,사미라,원딜,7,1,8.0
122,2021.07.09,3,False,애쉬,원딜,2,4,4.0
122,2021.07.09,3,True,노틸러스,서폿,1,4,12.0
122,2021.07.09,3,False,쓰레쉬,서폿,1,6,7.0
123,2021.07.09,4,True,사이온,탑,1,6,17.0
123,2021.07.09,4,False,사일러스,탑,7,6,6.0
123,2021.07.09,4,True,렉사이,정글,8,8,11.0
123,2021.07.09,4,False,뽀삐,정글,1,5,15.0
123,2021.07.09,4,True,요네,미드,6,7,10.0
123,2021.07.09,4,False,갈리오,미드,4,6,11.0
123,2021.07.09,4,True,베인,원딜,13,6,6.0
123,2021.07.09,4,False,카이사,원딜,14,5,16.0
123,2021.07.09,4,True,노틸러스,서폿,0,9,9.0
123,2021.07.09,4,False,파이크,서폿,9,6,13.0
124,2021.07.09,5,True,가렌,탑,1,4,9.0
124,2021.07.09,5,False,세트,탑,3,6,4.0
124,2021.07.09,5,True,비에고,정글,12,4,9.0
124,2021.07.09,5,False,올라프,정글,5,5,7.0
124,2021.07.09,5,True,요네,미드,5,4,5.0
124,2021.07.09,5,False,리산드라,미드,1,7,8.0
124,2021.07.09,5,True,카시오페아,원딜,13,1,11.0
124,2021.07.09,5,False,진,원딜,7,6,5.0
124,2021.07.09,5,True,노틸러스,서폿,2,4,22.0
124,2021.07.09,5,False,마오카이,서폿,1,9,9.0
125,2021.08.16,1,True,쉔,탑,0,3,11.0
125,2021.08.16,1,False,오른,탑,0,4,6.0
125,2021.08.16,1,True,그레이브즈,정글,13,1,6.0
125,2021.08.16,1,False,헤카림,정글,6,7,11.0
125,2021.08.16,1,True,카타리나,미드,13,7,7.0
125,2021.08.16,1,False,조이,미드,1,8,6.0
125,2021.08.16,1,True,베인,원딜,5,8,8.0
125,2021.08.16,1,False,사미라,원딜,9,6,8.0
125,2021.08.16,1,True,레오나,서폿,2,4,10.0
125,2021.08.16,1,False,파이크,서폿,6,8,9.0
126,2021.08.16,2,True,요릭,탑,0,7,4.0
126,2021.08.16,2,False,리 신,탑,6,7,11.0
126,2021.08.16,2,True,뽀삐,정글,3,6,13.0
126,2021.08.16,2,False,바이,정글,5,3,9.0
126,2021.08.16,2,True,카타리나,미드,20,5,5.0
126,2021.08.16,2,False,아칼리,미드,4,7,3.0
126,2021.08.16,2,True,자야,원딜,8,6,6.0
126,2021.08.16,2,False,아펠리오스,원딜,12,4,7.0
126,2021.08.16,2,True,레오나,서폿,1,5,8.0
126,2021.08.16,2,False,파이크,서폿,2,11,11.0
127,2021.08.16,3,True,케넨,탑,3,6,5.0
127,2021.08.16,3,False,말파이트,탑,3,4,5.0
127,2021.08.16,3,True,스카너,정글,2,7,8.0
127,2021.08.16,3,False,킨드레드,정글,16,8,3.0
127,2021.08.16,3,True,이렐리아,미드,18,5,5.0
127,2021.08.16,3,False,오리아나,미드,2,8,10.0
127,2021.08.16,3,True,이즈리얼,원딜,3,4,9.0
127,2021.08.16,3,False,트리스타나,원딜,9,5,7.0
127,2021.08.16,3,True,럭스,서폿,1,8,7.0
127,2021.08.16,3,False,노틸러스,서폿,0,2,15.0
128,2021.08.23,1,True,말파이트,탑,4,6,8.0
128,2021.08.23,1,False,세트,탑,4,7,6.0
128,2021.08.23,1,True,스카너,정글,1,5,12.0
128,2021.08.23,1,False,리 신,정글,14,5,8.0
128,2021.08.23,1,True,빅토르,미드,2,10,12.0
128,2021.08.23,1,False,조이,미드,8,7,11.0
128,2021.08.23,1,True,사미라,원딜,24,7,3.0
128,2021.08.23,1,False,코그모,원딜,5,7,9.0
128,2021.08.23,1,True,알리스타,서폿,2,4,26.0
128,2021.08.23,1,False,쓰레쉬,서폿,0,7,19.0
129,2021.08.23,2,True,베인,탑,8,5,8.0
129,2021.08.23,2,False,케넨,탑,3,6,4.0
129,2021.08.23,2,True,킨드레드,정글,8,7,11.0
129,2021.08.23,2,False,릴리아,정글,3,5,13.0
129,2021.08.23,2,True,오리아나,미드,5,5,8.0
129,2021.08.23,2,False,이렐리아,미드,4,5,5.0
129,2021.08.23,2,True,이즈리얼,원딜,2,4,10.0
129,2021.08.23,2,False,바루스,원딜,11,4,10.0
129,2021.08.23,2,True,레오나,서폿,1,5,9.0
129,2021.08.23,2,False,노틸러스,서폿,5,4,12.0
130,2021.08.23,3,True,오공,탑,20,2,12.0
130,2021.08.23,3,False,클레드,탑,2,9,3.0
130,2021.08.23,3,True,자르반 4세,정글,6,5,21.0
130,2021.08.23,3,False,리 신,정글,7,9,9.0
130,2021.08.23,3,True,카사딘,미드,11,3,5.0
130,2021.08.23,3,False,사일러스,미드,7,11,1.0
130,2021.08.23,3,True,미스 포츈,원딜,3,7,12.0
130,2021.08.23,3,False,이즈리얼,원딜,2,5,9.0
130,2021.08.23,3,True,노틸러스,서폿,3,4,11.0
130,2021.08.23,3,False,쓰레쉬,서폿,3,9,6.0
131,2022.07.16,1,True,요네,탑,5,2,3.0
131,2022.07.16,1,False,케넨,탑,4,5,6.0
131,2022.07.16,1,True,탈론,정글,3,3,8.0
131,2022.07.16,1,False,그레이브즈,정글,3,4,7.0
131,2022.07.16,1,True,벡스,미드,6,8,7.0
131,2022.07.16,1,False,아리,미드,7,4,9.0
131,2022.07.16,1,True,이즈리얼,원딜,7,3,8.0
131,2022.07.16,1,False,드레이븐,원딜,6,5,5.0
131,2022.07.16,1,True,카르마,서폿,1,5,13.0
131,2022.07.16,1,False,누누와 윌럼프,서폿,1,4,11.0
132,2022.07.16,2,True,나르,탑,14,3,9.0
132,2022.07.16,2,False,갱플랭크,탑,3,13,1.0
132,2022.07.16,2,True,비에고,정글,3,6,13.0
132,2022.07.16,2,False,볼리베어,정글,7,2,11.0
132,2022.07.16,2,True,르블랑,미드,11,4,8.0
132,2022.07.16,2,False,아리,미드,6,13,3.0
132,2022.07.16,2,True,루시안,원딜,6,6,4.0
132,2022.07.16,2,False,이즈리얼,원딜,11,5,7.0
132,2022.07.16,2,True,사이온,서폿,2,9,7.0
132,2022.07.16,2,False,노틸러스,서폿,1,3,19.0
133,2022.07.16,3,True,카밀,탑,8,3,4.0
133,2022.07.16,3,False,케일,탑,0,8,4.0
133,2022.07.16,3,True,아무무,정글,2,2,12.0
133,2022.07.16,3,False,트런들,정글,3,4,4.0
133,2022.07.16,3,True,제드,미드,10,5,4.0
133,2022.07.16,3,False,카사딘,미드,4,6,2.0
133,2022.07.16,3,True,드레이븐,원딜,10,1,7.0
133,2022.07.16,3,False,카이사,원딜,4,7,3.0
133,2022.07.16,3,True,쓰레쉬,서폿,2,1,14.0
133,2022.07.16,3,False,룰루,서폿,1,7,4.0
134,2022.07.17,1,True,베인,탑,14,9,6.0
134,2022.07.17,1,False,말파이트,탑,1,6,8.0
134,2022.07.17,1,True,뽀삐,정글,2,4,15.0
134,2022.07.17,1,False,녹턴,정글,5,9,7.0
134,2022.07.17,1,True,벡스,미드,2,7,12.0
134,2022.07.17,1,False,사일러스,미드,11,6,6.0
134,2022.07.17,1,True,드레이븐,원딜,10,4,6.0
134,2022.07.17,1,False,징크스,원딜,9,6,3.0
134,2022.07.17,1,True,블리츠크랭크,서폿,6,4,14.0
134,2022.07.17,1,False,카르마,서폿,2,7,11.0
135,2022.07.17,2,True,베인,탑,0,0,3.0
135,2022.07.17,2,False,세트,탑,0,1,0.0
135,2022.07.17,2,True,아무무,정글,2,0,6.0
135,2022.07.17,2,False,엘리스,정글,0,2,0.0
135,2022.07.17,2,True,카타리나,미드,8,1,2.0
135,2022.07.17,2,False,판테온,미드,1,3,0.0
135,2022.07.17,2,True,자야,원딜,1,1,6.0
135,2022.07.17,2,False,드레이븐,원딜,2,2,0.0
135,2022.07.17,2,True,쓰레쉬,서폿,1,1,5.0
135,2022.07.17,2,False,레오나,서폿,0,4,3.0
136,2022.07.17,3,True,트런들,탑,5,3,3.0
136,2022.07.17,3,False,뽀삐,탑,3,4,4.0
136,2022.07.17,3,True,녹턴,정글,7,5,6.0
136,2022.07.17,3,False,비에고,정글,4,7,0.0
136,2022.07.17,3,True,벡스,미드,5,4,4.0
136,2022.07.17,3,False,아지르,미드,4,8,6.0
136,2022.07.17,3,True,베인,원딜,14,2,3.0
136,2022.07.17,3,False,루시안,원딜,5,6,3.0
136,2022.07.17,3,True,쓰레쉬,서폿,0,2,14.0
136,2022.07.17,3,False,세트,서폿,0,6,7.0
137,2022.07.18,1,True,신 짜오,탑,16,4,1.0
137,2022.07.18,1,False,나르,탑,4,6,5.0
137,2022.07.18,1,True,비에고,정글,11,3,7.0
137,2022.07.18,1,False,누누와 윌럼프,정글,1,8,6.0
137,2022.07.18,1,True,갈리오,미드,2,1,9.0
137,2022.07.18,1,False,오리아나,미드,2,7,2.0
137,2022.07.18,1,True,이즈리얼,원딜,4,4,7.0
137,2022.07.18,1,False,사미라,원딜,6,6,1.0
137,2022.07.18,1,True,애쉬,서폿,0,2,19.0
137,2022.07.18,1,False,럭스,서폿,1,6,6.0
138,2022.07.18,2,True,요네,탑,9,10,12.0
138,2022.07.18,2,False,케인,탑,11,8,7.0
138,2022.07.18,2,True,트런들,정글,11,3,18.0
138,2022.07.18,2,False,렉사이,정글,8,9,8.0
138,2022.07.18,2,True,갈리오,미드,6,3,13.0
138,2022.07.18,2,False,신드라,미드,1,9,6.0
138,2022.07.18,2,True,코그모,원딜,13,4,8.0
138,2022.07.18,2,False,시비르,원딜,3,7,15.0
138,2022.07.18,2,True,아무무,서폿,1,6,22.0
138,2022.07.18,2,False,모르가나,서폿,3,7,11.0
139,2022.07.18,3,True,워윅,탑,11,2,2.0
139,2022.07.18,3,False,이렐리아,탑,2,6,2.0
139,2022.07.18,3,True,피들스틱,정글,4,3,12.0
139,2022.07.18,3,False,세주아니,정글,2,3,4.0
139,2022.07.18,3,True,키아나,미드,2,9,4.0
139,2022.07.18,3,False,아칼리,미드,9,6,2.0
139,2022.07.18,3,True,아펠리오스,원딜,6,1,8.0
139,2022.07.18,3,False,케이틀린,원딜,5,5,2.0
139,2022.07.18,3,True,쓰레쉬,서폿,1,3,10.0
139,2022.07.18,3,False,노틸러스,서폿,0,4,7.0
140,2022.07.18,4,True,세트,탑,3,2,4.0
140,2022.07.18,4,False,탐 켄치,탑,3,6,3.0
140,2022.07.18,4,True,킨드레드,정글,13,3,12.0
140,2022.07.18,4,False,잭스,정글,5,8,6.0
140,2022.07.18,4,True,아지르,미드,6,6,14.0
140,2022.07.18,4,False,조이,미드,2,7,8.0
140,2022.07.18,4,True,코그모,원딜,10,5,10.0
140,2022.07.18,4,False,제리,원딜,9,6,6.0
140,2022.07.18,4,True,룰루,서폿,2,4,18.0
140,2022.07.18,4,False,쓰레쉬,서폿,1,7,11.0
141,2022.07.18,5,True,모데카이저,탑,4,5,4.0
141,2022.07.18,5,False,세트,탑,3,4,3.0
141,2022.07.18,5,True,녹턴,정글,6,2,9.0
141,2022.07.18,5,False,탈리야,정글,3,8,6.0
141,2022.07.18,5,True,코르키,미드,3,1,10.0
141,2022.07.18,5,False,아지르,미드,2,4,2.0
141,2022.07.18,5,True,베인,원딜,14,1,6.0
141,2022.07.18,5,False,징크스,원딜,3,9,5.0
141,2022.07.18,5,True,세라핀,서폿,3,3,17.0
141,2022.07.18,5,False,노틸러스,서폿,1,5,5.0
142,2022.07.19,1,True,카밀,탑,6,4,9.0
142,2022.07.19,1,False,신 짜오,탑,6,8,0.0
142,2022.07.19,1,True,비에고,정글,13,3,7.0
142,2022.07.19,1,False,마스터 이,정글,0,5,3.0
142,2022.07.19,1,True,신드라,미드,4,1,9.0
142,2022.07.19,1,False,갈리오,미드,0,6,4.0
142,2022.07.19,1,True,진,원딜,9,4,16.0
142,2022.07.19,1,False,애쉬,원딜,4,9,4.0
142,2022.07.19,1,True,쓰레쉬,서폿,1,1,16.0
142,2022.07.19,1,False,세라핀,서폿,3,5,6.0
143,2022.07.19,2,True,말파이트,탑,3,3,4.0
143,2022.07.19,2,False,피오라,탑,3,5,0.0
143,2022.07.19,2,True,볼리베어,정글,5,0,9.0
143,2022.07.19,2,False,뽀삐,정글,2,5,1.0
143,2022.07.19,2,True,아리,미드,1,4,8.0
143,2022.07.19,2,False,카사딘,미드,2,2,1.0
143,2022.07.19,2,True,시비르,원딜,14,1,7.0
143,2022.07.19,2,False,사미라,원딜,2,7,0.0
143,2022.07.19,2,True,블리츠크랭크,서폿,1,1,16.0
143,2022.07.19,2,False,쓰레쉬,서폿,0,5,1.0
144,2022.07.19,3,True,루시안,탑,14,6,12.0
144,2022.07.19,3,False,세트,탑,4,8,7.0
144,2022.07.19,3,True,헤카림,정글,6,14,16.0
144,2022.07.19,3,False,세주아니,정글,6,6,23.0
144,2022.07.19,3,True,신드라,미드,12,7,18.0
144,2022.07.19,3,False,베이가,미드,10,8,14.0
144,2022.07.19,3,True,시비르,원딜,8,6,13.0
144,2022.07.19,3,False,베인,원딜,4,9,11.0
144,2022.07.19,3,True,잔나,서폿,2,5,28.0
144,2022.07.19,3,False,파이크,서폿,14,11,6.0
145,2022.07.19,4,True,세트,탑,0,5,10.0
145,2022.07.19,4,False,케인,탑,8,12,6.0
145,2022.07.19,4,True,피들스틱,정글,7,8,24.0
145,2022.07.19,4,False,비에고,정글,5,8,8.0
