match_id,is_win,ban_order,champion
130,True,4,직스
130,False,4,나르
131,True,0,마스터 이
131,False,0,이렐리아
131,True,1,카타리나
131,False,1,피오라
131,True,2,제드
131,False,2,신 짜오
131,True,3,쓰레쉬
131,False,3,사미라
131,True,4,유미
131,False,4,제리
132,True,0,마스터 이
132,False,0,카타리나
132,True,1,사미라
132,False,1,이렐리아
132,True,2,코그모
132,False,2,피오라
132,True,3,제리
132,False,3,드레이븐
132,True,4,자야
132,False,4,트리스타나
133,True,0,마스터 이
133,False,0,카타리나
133,True,1,아리
133,False,1,피오라
133,True,2,블리츠크랭크
133,False,2,이렐리아
133,True,3,노틸러스
133,False,3,비에고
133,True,4,레오나
133,False,4,뽀삐
134,True,0,이렐리아
134,False,0,마스터 이
134,True,1,세트
134,False,1,르블랑
134,True,2,갈리오
134,False,2,제드
134,True,3,이즈리얼
134,False,3,요네
134,True,4,
134,False,4,유미
135,True,0,이렐리아
135,False,0,사미라
135,True,1,말파이트
135,False,1,르블랑
135,True,2,나르
135,False,2,마스터 이
135,True,3,벡스
135,False,3,요네
135,True,4,탈론
135,False,4,녹턴
136,True,0,르블랑
136,False,0,아무무
136,True,1,카타리나
136,False,1,블리츠크랭크
136,True,2,이렐리아
136,False,2,마스터 이
136,True,3,노틸러스
136,False,3,드레이븐
136,True,4,레오나
136,False,4,이즈리얼
137,True,0,카타리나
137,False,0,마스터 이
137,True,1,르블랑
137,False,1,노틸러스
137,True,2,피오라
137,False,2,레오나
137,True,3,녹턴
137,False,3,요릭
137,True,4,제라스
137,False,4,카르마
138,True,0,이렐리아
138,False,0,마스터 이
138,True,1,녹턴
138,False,1,르블랑
138,True,2,벡스
138,False,2,카타리나
138,True,3,신 짜오
138,False,3,레나타 글라스크
138,True,4,아리
138,False,4,애쉬
139,True,0,카타리나
139,False,0,마스터 이
139,True,1,르블랑
139,False,1,녹턴
139,True,2,갈리오
139,False,2,벡스
139,True,3,자야
139,False,3,비에고
139,True,4,이즈리얼
139,False,4,다이애나
140,True,0,마스터 이
140,False,0,카타리나
140,True,1,벡스
140,False,1,르블랑
140,True,2,녹턴
140,False,2,비에고
140,True,3,제드
140,False,3,자야
140,True,4,제라스
140,False,4,이즈리얼
141,True,0,제리
141,False,0,르블랑
141,True,1,마스터 이
141,False,1,카타리나
141,True,2,벡스
141,False,2,비에고
141,True,3,모르가나
141,False,3,자야
141,True,4,요릭
141,False,4,킨드레드
142,True,0,카타리나
142,False,0,이렐리아
142,True,1,르블랑
142,False,1,녹턴
142,True,2,말파이트
142,False,2,벡스
142,True,3,사미라
142,False,3,시비르
142,True,4,닐라
142,False,4,제리
143,True,0,카타리나
143,False,0,이렐리아
143,True,1,르블랑
143,False,1,벡스
143,True,2,비에고
143,False,2,노틸러스
143,True,3,녹턴
143,False,3,카르마
143,True,4,사일러스
143,False,4,제라스
144,True,0,벡스
144,False,0,카타리나
144,True,1,비에고
144,False,1,녹턴
144,True,2,갈리오
144,False,2,신 짜오
144,True,3,코르키
144,False,3,르블랑
144,True,4,코그모
144,False,4,아지르
145,True,0,카타리나
145,False,0,세주아니
145,True,1,녹턴
145,False,1,갈리오
145,True,2,르블랑
145,False,2,코그모
145,True,3,시비르
145,False,3,뽀삐
145,True,4,신 짜오
145,False,4,킨드레드
146,True,0,레나타 글라스크
146,False,0,카타리나
146,True,1,피들스틱
146,False,1,시비르
146,True,2,벡스
146,False,2,르블랑
146,True,3,블리츠크랭크
146,False,3,제라스
146,True,4,노틸러스
146,False,4,사일러스
147,True,0,아지르
147,False,0,킨드레드
147,True,1,카직스
147,False,1,뽀삐
147,True,2,오리아나
147,False,2,노틸러스
147,True,3,아무무
147,False,3,레나타
147,True,4,레오나
147,False,4,
148,True,0,아지르
148,False,0,킨드레드
148,True,1,카직스
148,False,1,뽀삐
148,True,2,라칸
148,False,2,클레드
148,True,3,이즈리얼
148,False,3,리산드라
148,True,4,자야
148,False,4,
149,True,0,루시안
149,False,0,아지르
149,True,1,이즈리얼
149,False,1,그레이브즈
149,True,2,말파이트
149,False,2,킨드레드
149,True,3,잭스
149,False,3,흐웨이
149,True,4,자야
149,False,4,블리츠크랭크
150,True,0,루시안
150,False,0,아지르
150,True,1,이즈리얼
150,False,1,그레이브즈
150,True,2,흐웨이
150,False,2,킨드레드
150,True,3,벡스
150,False,3,애쉬
150,True,4,아리
150,False,4,블리츠크랭크
151,True,0,녹턴
151,False,0,아지르
151,True,1,그레이브즈
151,False,1,니코
151,True,2,킨드레드
151,False,2,잭스
151,True,3,뽀삐
151,False,3,이즈리얼
151,True,4,사일러스
151,False,4,자야
152,True,0,잭스
152,False,0,벨베스
152,True,1,이렐리아
152,False,1,스카너
152,True,2,비에고
152,False,2,징크스
152,True,3,요네
152,False,3,리 신
152,True,4,카타리나
152,False,4,룰루
153,True,0,잭스
153,False,0,카시오페아
153,True,1,비에고
153,False,1,미스 포츈
153,True,2,노틸러스
153,False,2,스카너
153,True,3,이렐리아
153,False,3,벡스
153,True,4,카밀
153,False,4,애니
154,True,0,스카너
154,False,0,노틸러스
154,True,1,코르키
154,False,1,잭스
154,True,2,미스 포츈
154,False,2,비에고
154,True,3,오공
154,False,3,갈리오
154,True,4,자르반 4세
154,False,4,케이틀린
155,True,0,아지르
155,False,0,비에고
155,True,1,가렌
155,False,1,노틸러스
155,True,2,클레드
155,False,2,그웬
155,True,3,룰루
155,False,3,블리츠크랭크
155,True,4,암베사
155,False,4,알리스타
156,True,0,아지르
156,False,0,킨드레드
156,True,1,케일
156,False,1,비에고
156,True,2,제드
156,False,2,뽀삐
156,True,3,카이사
156,False,3,바드
156,True,4,사미라
156,False,4,룰루
157,True,0,아지르
157,False,0,비에고
157,True,1,오리아나
157,False,1,킨드레드
157,True,2,요네
157,False,2,뽀삐
157,True,3,레오나
157,False,3,노틸러스
157,True,4,이즈리얼
157,False,4,쓰레쉬
158,True,0,비에고
158,False,0,아지르
158,True,1,리신
158,False,1,요네
158,True,2,뽀삐
158,False,2,오리아나
158,True,3,바루스
158,False,3,카타리나
158,True,4,진
158,False,4,카밀
